ID da resposta,genero,raca,deficiencia,idade,civil,filhos,religiao,politica,escolarizacao,escol_pai,profissao_pai,escol_mae,profissao_mae,gde_area,disciplina,uf,localizacao,cat_adm,org_acad,tempo_institu,capes,cons_empresas,cons_gov,cons_ag_fomento,atu_com_regu,atu_com_pesq,coord_gp,part_gp,coord_pg,coord_grad,soc_c_nacio,soc_c_inter,ABC,SBPC,publi_liv_tec,publi_liv_geral,patentes,publi_art_c,parecer_rev,part_event_c,org_event_c,divulga_c,curso_com_ext,p_teorica,p_experimental,p_laboratorio,p_empirca,p_aplicada,p_tecnologica,p_campo,p_demanda,p_outros,docencia,pos_lato_s,pos_stricto_s,extensao,projeto_pesq,administracao,orienta_grad,orienta_stricto_s,orienta_lato_s,medicina,fisioterapia,biologia,geologia,sociologia,historia,psicologia,filosofia,letras,artes,economia,administracao,direito,matematica,fisica,quimica,computacao,eng_prod,eng_mec,agronomia,zootecnia,coment_finais
336,Feminino,Branca,Não,45,Casada/o,2,Católico,De esquerda,particular,ensino básico,empresário,ensino superior,empresária,Ciências da Natureza,Biologia,Paraná,Na capital,Pública Federal,Universidade,15,5,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,,4,0 - Não atua,4,0 - Não atua,5 - Muito,2,3,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
337,Masculino,Branca,Não,67,Viuva/o,2,Católico,De esquerda,publica,ensino básico,setor agrícola,ensino básico,artífice-técnica,Ciências Agrárias,Engenharia florestal,Paraná,Na capital,Pública Federal,Universidade,25,4,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,,3,5 - Muito,5 - Muito,2,4,4,3,5 - Muito,5 - Muito,3,3,3,4,3,3,3,3,2,3,3,3,2,4,4,4,4,2,3,4,4,"Obrigado pela oportunidade de participar. Mas faltou avaliar a parte de fomento a pesquisa, incluindo bolsas para os estudantes."
338,Feminino,Branca,Não,46,Casada/o,1,Espiritismo,De centro,publica,ensino superior,educação,ensino básico,dona de casa,Ciências da Saúde,Ciências médicas,Paraná,Na capital,Pública Federal,Universidade,16,5,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,4,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,2,3,0 - Não atua,5 - Muito,4,5 - Muito,4,4,4,4,5 - Muito,3,3,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Me fez refletir. Obrigada pela oportunidade.
339,Masculino,Branca,Não,57,Casada/o,2,Católico,De centro,publica,ensino básico,serviços técnicos,ensino básico,dona de casa,Ciências Exatas,Física,Paraná,Na capital,Pública Federal,Universidade,29,5,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,4,0 - Não atua,4,0 - Não atua,5 - Muito,3,0 - Não atua,5 - Muito,0 - Não atua,2,Não é ciência,5 - Muito,4,2,2,1 - Pouco,1 - Pouco,1 - Pouco,Não é ciência,1 - Pouco,1 - Pouco,Não é ciência,5 - Muito,5 - Muito,5 - Muito,3,1 - Pouco,3,4,4,
341,Masculino,Branca,Não,56,Casada/o,1,Católico,De direita,publica,ensino básico,serviços comerciais,ensino básico,dona de casa,Ciências Agrárias,Engenharia florestal,Paraná,Na capital,Pública Federal,Universidade,22,5,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,,4,4,4,3,3,4,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,1 - Pouco,5 - Muito,1 - Pouco,4,1 - Pouco,4,4,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,
342,Feminino,Branca,Não,59,Solteira/o,0,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,dona de casa,Engenharias,Engenharia de materiais,Rio Grande do Sul,Na capital,Pública Federal,Universidade,30,7,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,,2,0 - Não atua,2,1 - Pouco,4,2,2,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,4,4,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,
343,Feminino,Branca,Não,41,Solteira/o,0,Outros,De esquerda,particular,ensino médio,serviços comerciais,ensino superior,serviços técnicos,Ciências da Saúde,Biologia,Paraná,Na capital,Pública Federal,Universidade,12,5,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,,4,0 - Não atua,4,1 - Pouco,5 - Muito,1 - Pouco,3,5 - Muito,0 - Não atua,4,4,5 - Muito,5 - Muito,4,4,4,4,5 - Muito,1 - Pouco,3,2,2,5 - Muito,5 - Muito,5 - Muito,4,4,4,5 - Muito,5 - Muito,
345,Masculino,Branca,Não,43,Casada/o,2,Católico,De esquerda,publica,ensino básico,setor agrícola,ensino básico,dona de casa,Ciências da Natureza,Biologia,Paraná,No interior,Pública Estadual,Universidade,11,6,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,3,3,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
346,Feminino,Branca,Não,46,Casada/o,0,Católico,De esquerda,publica,ensino básico,N/A,ensino básico,N/A,Engenharias,Engenharia de materiais,Rio Grande do Sul,Na capital,Pública Federal,Universidade,15,7,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,,4,1 - Pouco,4,3,4,4,3,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,Não é ciência,Não é ciência,Não é ciência,3,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,3,3,4,4,4,
347,Masculino,Branca,Não,42,Casada/o,2,Católico,De centro,particular,ensino superior,serviços profissionais,ensino superior,serviços profissionais,Ciências Exatas,Computação,Rio Grande do Sul,Na capital,Privada sem fins lucrativos,Universidade,18,6,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,,5 - Muito,3,4,2,5 - Muito,3,3,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
349,Feminino,Branca,Não,57,Solteira/o,0,Sem religião,De esquerda,particular,ensino básico,artífice-técnico,ensino básico,dona de casa,Ciências da Natureza,Biologia,Paraná,Na capital,Pública Federal,Universidade,20,6,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,,3,0 - Não atua,4,2,5 - Muito,4,2,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,4,
350,Masculino,Branca,Não,51,Casada/o,2,Evangélico,De direita,particular,ensino superior,serviços administrativos,ensino básico,dona de casa,Engenharias,Engenharia civil,Paraná,Na capital,Pública Federal,Universidade,10,4,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,,4,0 - Não atua,4,0 - Não atua,3,4,3,0 - Não atua,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
351,Masculino,Branca,Não,68,Casada/o,1,Católico,De esquerda,publica,ensino médio,serviços comerciais,ensino médio,serviços comerciais,Engenharias,Engenharia ambiental,Paraná,Na capital,Pública Federal,Universidade,40,5,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,,0 - Não atua,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
352,Masculino,Branca,Não,60,Solteira/o,0,Budismo,De centro,publica,ensino superior,serviços profissionais,ensino médio,dona de casa,Ciências Agrárias,Agronomia,Paraná,No interior,Pública Estadual,Universidade,31,5,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,,5 - Muito,0 - Não atua,4,0 - Não atua,5 - Muito,0 - Não atua,3,4,0 - Não atua,3,2,5 - Muito,4,3,3,3,4,2,1 - Pouco,1 - Pouco,Não é ciência,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,Não é ciência,1 - Pouco,3,5 - Muito,5 - Muito,"Good luck with the outcomes to be obtained from your research. Unassumingly yours,

- Isaac Newton."
354,Masculino,Parda,Não,45,Casada/o,2,Sem religião,De esquerda,particular,ensino médio,serviços comerciais,ensino médio,serviços técnicos,Engenharias,Engenharia civil,Paraná,Na capital,Pública Federal,Universidade,14,5,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,,5 - Muito,1 - Pouco,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,2,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
355,Masculino,Branca,Não,49,Solteira/o,0,Católico,De centro,publica,ensino básico,setor agrícola,ensino básico,dona de casa,Engenharias,Engenharia civil,Paraná,No interior,Pública Estadual,Universidade,16,3,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,,5 - Muito,3,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,4,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
356,Masculino,Branca,Não,58,Casada/o,3+,Sem religião,De esquerda,publica,ensino superior,serviços comerciais,ensino superior,educação,Ciências Agrárias,Engenharia florestal,Paraná,Na capital,Pública Federal,Universidade,26,5,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,,4,4,4,2,5 - Muito,4,3,5 - Muito,5 - Muito,3,3,4,4,4,4,4,3,2,2,3,3,2,5 - Muito,5 - Muito,5 - Muito,4,3,3,4,3,
357,Masculino,Branca,Não,37,Solteira/o,0,Sem religião,De centro,particular,pós-graduação,serviços profissionais,pós-graduação,educação,Ciências Humanas,Sociologia,Rio de Janeiro,Na capital,Pública Federal,Universidade,7,7,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,0 - Não atua,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,Não é ciência,5 - Muito,Não é ciência,Não é ciência,Não é ciência,5 - Muito,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,3,3,3,3,
358,Masculino,Branca,Não,45,Casada/o,1,Ateísmo,De esquerda,publica,pós-graduação,artífice-técnico,ensino superior,educação,Ciências Humanas,Sociologia,Paraná,No interior,Pública Estadual,Universidade,7,4,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,4,3,4,1 - Pouco,5 - Muito,5 - Muito,3,3,1 - Pouco,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,2,2,Não é ciência,Não é ciência,Não é ciência,2,Não é ciência,Não é ciência,2,5 - Muito,5 - Muito,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,
360,Feminino,Branca,Não,43,Divorciada/o,1,Espiritismo,De esquerda,publica,ensino médio,serviços comerciais,pós-graduação,educação,Ciências Exatas,Química,Rio Grande do Sul,Na capital,Pública Federal,Universidade,11,7,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,2,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
361,Feminino,Parda,Não,39,Casada/o,2,Católico,De centro,particular,ensino médio,serviços comerciais,pós-graduação,educação,Ciências Sociais aplicadas,Ciências da informação,Santa Catarina,No interior,Pública Estadual,Universidade,10,4,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,,3,0 - Não atua,5 - Muito,3,3,5 - Muito,1 - Pouco,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,3,3,3,3,3,3,3,3,4,3,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,
362,Prefiro não responder,Prefiro não responder,Não,43,Casada/o,1,Outros,De centro,publica,ensino básico,artífice-técnico,ensino básico,dona de casa,Ciências Sociais aplicadas,Economia,Rio Grande do Sul,Na capital,Pública Federal,Universidade,3,5,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,1 - Pouco,0 - Não atua,4,3,5 - Muito,5 - Muito,3,3,3,Não é ciência,3,Não é ciência,3,3,3,3,5 - Muito,5 - Muito,4,1 - Pouco,1 - Pouco,4,4,
363,Masculino,Branca,Não,47,Casada/o,2,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino superior,educação,Ciências Exatas,Matemática,Minas Gerais,Na capital,Pública Federal,Universidade,23,6,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,3,0 - Não atua,3,2,3,1 - Pouco,3,3,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
364,Masculino,Parda,Não,51,Casada/o,0,Católico,De centro,publica,ensino superior,serviços administrativos,ensino superior,educação,Engenharias,Engenharia civil,Paraná,No interior,Pública Estadual,Universidade,8,3,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,4,4,4,4,4,0 - Não atua,5 - Muito,4,5 - Muito,4,4,4,4,4,4,4,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,
365,Feminino,Branca,Não,38,União estável,1,Sem religião,De esquerda,publica,ensino básico,serviços administrativos,ensino superior,educação,Ciências da Saúde,Psicologia,Rio Grande do Sul,No interior,Privada com fins lucrativos,Universidade,10,4,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,4,0 - Não atua,3,0 - Não atua,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,5 - Muito,5 - Muito,
367,Masculino,Branca,Não,65,Casada/o,3+,Católico,De centro,publica,pós-graduação,setor agrícola,ensino básico,dona de casa,Ciências Agrárias,Ciência animal,Paraná,No interior,Pública Estadual,Universidade,40,6,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,1 - Pouco,0 - Não atua,1 - Pouco,1 - Pouco,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,0 - Não atua,3,1 - Pouco,4,3,2,1 - Pouco,1 - Pouco,1 - Pouco,2,1 - Pouco,3,3,1 - Pouco,3,3,4,1 - Pouco,3,3,4,4,
369,Masculino,Branca,Não,40,Casada/o,0,Sem religião,De esquerda,particular,ensino superior,serviços administrativos,ensino médio,serviços administrativos,Ciências Exatas,Física,Rio Grande do Sul,Na capital,Pública Federal,Universidade,5,7,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,4,0 - Não atua,0 - Não atua,0 - Não atua,5 - Muito,3,0 - Não atua,5 - Muito,0 - Não atua,3,3,5 - Muito,5 - Muito,3,3,3,Não é ciência,Não é ciência,Não é ciência,3,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,3,3,3,3,3,
372,Masculino,Branca,Não,59,Casada/o,1,Católico,De centro,publica,ensino básico,serviços técnicos,ensino básico,dona de casa,Ciências Exatas,Química,Rio Grande do Sul,Na capital,Pública Federal,Universidade,27,7,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,0 - Não atua,0 - Não atua,5 - Muito,0 - Não atua,2,5 - Muito,0 - Não atua,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,4,4,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
373,Masculino,Branca,Não,40,Casada/o,2,Sem religião,De esquerda,publica,ensino básico,setor agrícola,ensino básico,setor agrícola,Ciências Exatas,Física,Rio Grande do Sul,No interior,Pública Federal,Universidade,12,4,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,,5 - Muito,4,0 - Não atua,2,4,2,3,0 - Não atua,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
374,Masculino,Branca,Não,56,Casada/o,2,Católico,De esquerda,particular,ensino superior,serviços profissionais,pós-graduação,educação,Ciências Sociais aplicadas,Economia,São Paulo,Na capital,Privada sem fins lucrativos,Faculdade,7,5,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,3,5 - Muito,2,4,0 - Não atua,3,2,5 - Muito,4,3,2,3,Não é ciência,3,Não é ciência,4,3,2,Não é ciência,5 - Muito,5 - Muito,3,3,3,3,3,
375,Masculino,Branca,Não,71,Casada/o,2,Sem religião,De esquerda,publica,ensino superior,educação,ensino superior,serviços profissionais,Ciências Humanas,Sociologia,Rio de Janeiro,Na capital,Pública Federal,Universidade,35,7,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,,0 - Não atua,0 - Não atua,2,1 - Pouco,5 - Muito,0 - Não atua,0 - Não atua,3,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
377,Masculino,Parda,Não,42,Casada/o,1,Sem religião,De esquerda,publica,ensino básico,serviços comerciais,ensino básico,serviços comerciais,Ciências Humanas,Educação,Paraná,No interior,Pública Estadual,Universidade,16,4,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,4,5 - Muito,4,5 - Muito,5 - Muito,0 - Não atua,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
378,Feminino,Branca,Não,62,Divorciada/o,2,Sem religião,De esquerda,publica,ensino básico,serviços comerciais,ensino básico,artífice-técnica,Ciências Humanas,Sociologia,Minas Gerais,Na capital,Privada sem fins lucrativos,Universidade,33,5,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,1 - Pouco,5 - Muito,2,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,3,1 - Pouco,3,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,5 - Muito,5 - Muito,Essa ultima questão poderia ter a opção não sei avaliar
379,Masculino,Prefiro não responder,Não,35,Casada/o,1,Ateísmo,De centro,particular,ensino superior,educação,ensino superior,educação,Engenharias,Engenharia de produção,Rio de Janeiro,Na capital,Pública Federal,Universidade,7,4,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,4,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,3,3,Não é ciência,Não é ciência,Não é ciência,3,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,3,Não é ciência,Não é ciência,5 - Muito,5 - Muito,
380,Masculino,Branca,Não,40,Casada/o,1,Católico,De direita,particular,ensino superior,educação,ensino básico,serviços técnicos,Ciências da Natureza,Biologia,Paraná,No interior,Pública Estadual,Universidade,11,6,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,2,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,Não é ciência,Não é ciência,2,1 - Pouco,1 - Pouco,Não é ciência,5 - Muito,3,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,4,
